ID,location,total_review,review,source,is_synthetic,source_clean,review_length_chars,review_length_words,has_emoji,has_excessive_caps,unique_words_ratio,review_clean,review_length_chars_clean,review_length_words_clean,sentiment_vader,score_vader
4648,Pokhara,1603,"The city's infrastructure is lacking, with poor roads and limited amenities, but the natural beauty makes up for it 🏞️.",synthetic_groq,True,Synthétique (Groq),119,20,True,False,0.95,"The city's infrastructure is lacking, with poor roads and limited amenities, but the natural beauty makes up for it 🏞️.",119,20,Positif,0.7876
4649,Pokhara,949,"I loved Pokhara's vibrant city life, especially the lakeside area with its amazing restaurants and shops 🌟. The views of the Himalayas are breathtaking 🏔️.",synthetic_groq,True,Synthétique (Groq),155,25,True,False,0.92,"I loved Pokhara's vibrant city life, especially the lakeside area with its amazing restaurants and shops 🌟. The views of the Himalayas are breathtaking 🏔️.",155,25,Positif,0.9337
4650,Pokhara,666,"Pokhara is a beautiful city, but the traffic can be overwhelming. I enjoyed the peaceful atmosphere of Phewa Lake, though 🌊.",synthetic_groq,True,Synthétique (Groq),124,21,True,False,0.9523809523809524,"Pokhara is a beautiful city, but the traffic can be overwhelming. I enjoyed the peaceful atmosphere of Phewa Lake, though 🌊.",124,21,Positif,0.9042
4651,Pokhara,1841,Paragliding in Pokhara was an exhilarating experience 🎉! The stunning views of the city and the Himalayas from up high were unforgettable 🏔️.,synthetic_groq,True,Synthétique (Groq),141,23,True,False,0.9130434782608696,Paragliding in Pokhara was an exhilarating experience 🎉! The stunning views of the city and the Himalayas from up high were unforgettable 🏔️.,141,23,Positif,0.68
4652,Pokhara,1839,"I found the local culture in Pokhara to be fascinating, with its unique blend of traditional and modern elements. The people are friendly and welcoming 🙏.",synthetic_groq,True,Synthétique (Groq),154,26,True,False,0.9230769230769232,"I found the local culture in Pokhara to be fascinating, with its unique blend of traditional and modern elements. The people are friendly and welcoming 🙏.",154,26,Positif,0.8625
4653,Pokhara,2069,"Boating on Phewa Lake was a relaxing experience, but the lake could be cleaner. The surrounding scenery is beautiful, though 🌿.",synthetic_groq,True,Synthétique (Groq),127,21,True,False,0.9047619047619048,"Boating on Phewa Lake was a relaxing experience, but the lake could be cleaner. The surrounding scenery is beautiful, though 🌿.",127,21,Positif,0.8591
4654,Pokhara,1313,"Pokhara is an overhyped destination, in my opinion. The city is crowded and noisy, and the prices are too high.",synthetic_groq,True,Synthétique (Groq),111,20,False,False,0.85,"Pokhara is an overhyped destination, in my opinion. The city is crowded and noisy, and the prices are too high.",111,20,Négatif,-0.1779
4655,Pokhara,1779,"I had mixed feelings about Pokhara - the Himalayan views are stunning, but the city itself is quite touristy 🏔️. The food is delicious, though.",synthetic_groq,True,Synthétique (Groq),143,25,True,False,0.88,"I had mixed feelings about Pokhara - the Himalayan views are stunning, but the city itself is quite touristy 🏔️. The food is delicious, though.",143,25,Positif,0.7814
4656,Pokhara,2158,"The evening stroll by Phewa Lake was romantic, with the sunset reflecting off the water 🌅. The local food stalls served delicious snacks, making it a perfect ending to the day 🍴.",synthetic_groq,True,Synthétique (Groq),178,32,True,False,0.875,"The evening stroll by Phewa Lake was romantic, with the sunset reflecting off the water 🌅. The local food stalls served delicious snacks, making it a perfect ending to the day 🍴.",178,32,Positif,0.8779
4657,Pokhara,1927,"I'm in love with Pokhara! The city life is vibrant, and Phewa Lake is stunning 🌊. I spent hours boating and taking in the Himalayan views 🏔️.",synthetic_groq,True,Synthétique (Groq),141,27,True,False,0.8518518518518519,"I'm in love with Pokhara! The city life is vibrant, and Phewa Lake is stunning 🌊. I spent hours boating and taking in the Himalayan views 🏔️.",141,27,Positif,0.8883
4658,Pokhara,883,"Pokhara is a mixed bag for me. The paragliding was amazing, but the traffic in the city can be frustrating.",synthetic_groq,True,Synthétique (Groq),107,20,False,False,0.9,"Pokhara is a mixed bag for me. The paragliding was amazing, but the traffic in the city can be frustrating.",107,20,Négatif,-0.3506
4659,Pokhara,663,"I had a perfect day in Pokhara, paragliding over the lake and enjoying the local culture 🎉. The food was delicious too 🍴.",synthetic_groq,True,Synthétique (Groq),121,23,True,False,0.9130434782608696,"I had a perfect day in Pokhara, paragliding over the lake and enjoying the local culture 🎉. The food was delicious too 🍴.",121,23,Positif,0.8957
4660,Pokhara,742,"I visited the temple area by public boat, but the return journey was a bit weird. Not a big fan of the boat services.",synthetic_groq,True,Synthétique (Groq),117,24,False,False,0.875,"I visited the temple area by public boat, but the return journey was a bit weird. Not a big fan of the boat services.",117,24,Négatif,-0.5413
4661,Pokhara,440,"Pokhara is a beautiful place to unwind and admire nature 🌸. The lake side is lovely, with plenty of shops and cafes.",synthetic_groq,True,Synthétique (Groq),116,22,True,False,0.9090909090909092,"Pokhara is a beautiful place to unwind and admire nature 🌸. The lake side is lovely, with plenty of shops and cafes.",116,22,Positif,0.8957
4662,Pokhara,852,"The Himalayan views in Pokhara are breathtaking 🏔️, but the city itself feels a bit touristy. Not sure if I'll return.",synthetic_groq,True,Synthétique (Groq),118,21,True,False,0.9523809523809524,"The Himalayan views in Pokhara are breathtaking 🏔️, but the city itself feels a bit touristy. Not sure if I'll return.",118,21,Négatif,-0.1136
4663,Pokhara,624,I was disappointed with the boating services on Phewa Lake. Overpriced and not well-organized.,synthetic_groq,True,Synthétique (Groq),94,14,False,False,1.0,I was disappointed with the boating services on Phewa Lake. Overpriced and not well-organized.,94,14,Négatif,-0.4767
4664,Pokhara,1904,"I spent a lovely evening by Phewa Lake, watching the sunset and enjoying the local music 🌅. Pokhara, you have my heart 💖.",synthetic_groq,True,Synthétique (Groq),121,23,True,False,0.9565217391304348,"I spent a lovely evening by Phewa Lake, watching the sunset and enjoying the local music 🌅. Pokhara, you have my heart 💖.",121,23,Positif,0.802
4665,Pokhara,2177,"I loved Pokhara, the city life is so laid back and the views of the Himalayas are breathtaking 🏔️💛. The people are friendly and the food is delicious.",synthetic_groq,True,Synthétique (Groq),150,28,True,False,0.75,"I loved Pokhara, the city life is so laid back and the views of the Himalayas are breathtaking 🏔️💛. The people are friendly and the food is delicious.",150,28,Positif,0.93
4666,Pokhara,1994,"The boardwalk around Phewa Lake is nice, but it can get crowded and noisy. I prefer the early morning hours when it's more peaceful.",synthetic_groq,True,Synthétique (Groq),132,24,False,False,0.9583333333333334,"The boardwalk around Phewa Lake is nice, but it can get crowded and noisy. I prefer the early morning hours when it's more peaceful.",132,24,Positif,0.6798
4667,Pokhara,942,Paragliding in Pokhara was an exhilarating experience 🎉🌟! The instructors were professional and the scenery was stunning.,synthetic_groq,True,Synthétique (Groq),121,17,True,False,0.8823529411764706,Paragliding in Pokhara was an exhilarating experience 🎉🌟! The instructors were professional and the scenery was stunning.,121,17,Positif,0.68
4668,Pokhara,1755,"I found the local culture in Pokhara to be fascinating, with a mix of traditional and modern elements. The markets are worth exploring.",synthetic_groq,True,Synthétique (Groq),135,23,False,False,0.9565217391304348,"I found the local culture in Pokhara to be fascinating, with a mix of traditional and modern elements. The markets are worth exploring.",135,23,Positif,0.6597
4669,Pokhara,1668,"Boating on Phewa Lake was a bit disappointing, the boats were old and the lake was polluted. However, the views of the surrounding mountains were nice.",synthetic_groq,True,Synthétique (Groq),151,26,False,False,0.7692307692307693,"Boating on Phewa Lake was a bit disappointing, the boats were old and the lake was polluted. However, the views of the surrounding mountains were nice.",151,26,Négatif,-0.5267
4670,Pokhara,318,"Pokhara is a great place to relax and unwind, with plenty of spas and yoga studios 🧘‍♀️💆. The atmosphere is calm and serene.",synthetic_groq,True,Synthétique (Groq),124,23,True,False,0.8695652173913043,"Pokhara is a great place to relax and unwind, with plenty of spas and yoga studios 🧘‍♀️💆. The atmosphere is calm and serene.",124,23,Positif,0.9062
4671,Pokhara,735,"I was frustrated with the traffic in Pokhara, the roads are chaotic and the drivers are aggressive. It's not the most pleasant experience.",synthetic_groq,True,Synthétique (Groq),138,23,False,False,0.8260869565217391,"I was frustrated with the traffic in Pokhara, the roads are chaotic and the drivers are aggressive. It's not the most pleasant experience.",138,23,Négatif,-0.8784
4672,Pokhara,2178,"The Himalayan views from Pokhara are stunning, especially during sunrise and sunset 🌅🏔️. It's a great spot for nature lovers and photographers.",synthetic_groq,True,Synthétique (Groq),143,22,True,False,0.9545454545454546,"The Himalayan views from Pokhara are stunning, especially during sunrise and sunset 🌅🏔️. It's a great spot for nature lovers and photographers.",143,22,Positif,0.8779
4673,Pokhara,2199,"I loved Pokhara, the city life is so relaxing 🌊! Phewa Lake is stunning and the Himalayan views are breathtaking 😍.",synthetic_groq,True,Synthétique (Groq),115,21,True,False,0.9047619047619048,"I loved Pokhara, the city life is so relaxing 🌊! Phewa Lake is stunning and the Himalayan views are breathtaking 😍.",115,21,Positif,0.9314
4674,Pokhara,662,"Visited Pokhara twice, lakeside is the heart of the city. Avoid Nepali holidays, it gets too crowded 🤯.",synthetic_groq,True,Synthétique (Groq),103,18,False,False,0.9444444444444444,"Visited Pokhara twice, lakeside is the heart of the city. Avoid Nepali holidays, it gets too crowded 🤯.",103,18,Positif,0.1027
4675,Pokhara,1884,"Had a great time paragliding over Phewa Lake, the scenery was amazing 🎉!",synthetic_groq,True,Synthétique (Groq),72,13,True,False,1.0,"Had a great time paragliding over Phewa Lake, the scenery was amazing 🎉!",72,13,Positif,0.8478
4676,Pokhara,2005,"Boating on Phewa Lake was nice, but the boatmen were pushing for tips, which was annoying.",synthetic_groq,True,Synthétique (Groq),90,16,False,False,0.9375,"Boating on Phewa Lake was nice, but the boatmen were pushing for tips, which was annoying.",90,16,Négatif,-0.3919
4677,Pokhara,388,Local culture in Pokhara is rich and vibrant 🌈. I enjoyed exploring the streets and trying local food.,synthetic_groq,True,Synthétique (Groq),102,18,True,False,0.8888888888888888,Local culture in Pokhara is rich and vibrant 🌈. I enjoyed exploring the streets and trying local food.,102,18,Positif,0.8834
4678,Pokhara,459,"Pokhara is okay, not too exciting. The lake is nice, but it's not that big 🌊.",synthetic_groq,True,Synthétique (Groq),77,16,True,False,0.875,"Pokhara is okay, not too exciting. The lake is nice, but it's not that big 🌊.",77,16,Positif,0.1371
4679,Pokhara,1271,"Very disappointed with the paragliding experience, the instructor was not professional and the equipment seemed old.",synthetic_groq,True,Synthétique (Groq),116,16,False,False,0.875,"Very disappointed with the paragliding experience, the instructor was not professional and the equipment seemed old.",116,16,Négatif,-0.5256
4680,Pokhara,1487,"I had a nice time in Pokhara, the people are friendly and the views of the Himalayas are stunning 😊.",synthetic_groq,True,Synthétique (Groq),100,20,True,False,0.85,"I had a nice time in Pokhara, the people are friendly and the views of the Himalayas are stunning 😊.",100,20,Positif,0.8225
4681,Pokhara,250,"I loved Pokhara, the city life is so laid-back 🌊. Phewa Lake is stunning, perfect for boating and relaxing. The Himalayan views are breathtaking 🏔️.",synthetic_groq,True,Synthétique (Groq),148,25,True,False,0.92,"I loved Pokhara, the city life is so laid-back 🌊. Phewa Lake is stunning, perfect for boating and relaxing. The Himalayan views are breathtaking 🏔️.",148,25,Positif,0.9468
4682,Pokhara,2349,"The paragliding experience in Pokhara was amazing 🎉! However, the crowd near the lake can be overwhelming at times.",synthetic_groq,True,Synthétique (Groq),115,19,True,False,0.8947368421052632,"The paragliding experience in Pokhara was amazing 🎉! However, the crowd near the lake can be overwhelming at times.",115,19,Positif,0.6239
4683,Pokhara,1117,Pokhara is a beautiful city with a rich local culture. I enjoyed trying new recipes and exploring the walking street 🌴.,synthetic_groq,True,Synthétique (Groq),119,21,True,False,0.9523809523809524,Pokhara is a beautiful city with a rich local culture. I enjoyed trying new recipes and exploring the walking street 🌴.,119,21,Positif,0.8957
4684,Pokhara,1585,"I found the city to be quite noisy and polluted, which was a disappointment. The lake is nice, but not as clean as I expected.",synthetic_groq,True,Synthétique (Groq),126,25,False,False,0.88,"I found the city to be quite noisy and polluted, which was a disappointment. The lake is nice, but not as clean as I expected.",126,25,Négatif,-0.6971
4685,Pokhara,2326,The night life in Pokhara is fantastic 🌃! I had an amazing time trying new foods and drinks near the lake.,synthetic_groq,True,Synthétique (Groq),106,21,True,False,0.9523809523809524,The night life in Pokhara is fantastic 🌃! I had an amazing time trying new foods and drinks near the lake.,106,21,Positif,0.8268
4686,Pokhara,2342,"I'm mixed about Pokhara - the scenery is stunning, but the infrastructure needs improvement. Boating on Phewa Lake was nice, though.",synthetic_groq,True,Synthétique (Groq),132,21,False,False,0.9523809523809524,"I'm mixed about Pokhara - the scenery is stunning, but the infrastructure needs improvement. Boating on Phewa Lake was nice, though.",132,21,Positif,0.8591
4687,Pokhara,590,The Himalayan views from Pokhara are incredible 🏔️. I spent hours just gazing at the mountains. The local culture is also very interesting.,synthetic_groq,True,Synthétique (Groq),139,23,True,False,0.9130434782608696,The Himalayan views from Pokhara are incredible 🏔️. I spent hours just gazing at the mountains. The local culture is also very interesting.,139,23,Positif,0.4576
4688,Pokhara,1972,"Unfortunately, my experience in Pokhara was marred by overpriced tourist activities and aggressive touts. The lake was beautiful, but not worth the hassle.",synthetic_groq,True,Synthétique (Groq),155,23,False,False,0.9130434782608696,"Unfortunately, my experience in Pokhara was marred by overpriced tourist activities and aggressive touts. The lake was beautiful, but not worth the hassle.",155,23,Négatif,-0.1528
4689,Pokhara,1218,"I loved Pokhara's vibrant city life, with its stunning Phewa Lake and breathtaking Himalayan views 🌟🏞️. The paragliding experience was exhilarating!",synthetic_groq,True,Synthétique (Groq),148,21,True,False,1.0,"I loved Pokhara's vibrant city life, with its stunning Phewa Lake and breathtaking Himalayan views 🌟🏞️. The paragliding experience was exhilarating!",148,21,Positif,0.9422
4690,Pokhara,2173,"Pokhara is a beautiful place with a great selection of eateries along the lake. However, the boat ride to the island temple was a bit overcrowded 🚣.",synthetic_groq,True,Synthétique (Groq),148,27,True,False,0.8518518518518519,"Pokhara is a beautiful place with a great selection of eateries along the lake. However, the boat ride to the island temple was a bit overcrowded 🚣.",148,27,Positif,0.8402
4691,Pokhara,1616,The views of the Himalayas from Pokhara are simply stunning 🏔️. I enjoyed the local culture and trying various Nepalese dishes.,synthetic_groq,True,Synthétique (Groq),127,21,True,False,0.9047619047619048,The views of the Himalayas from Pokhara are simply stunning 🏔️. I enjoyed the local culture and trying various Nepalese dishes.,127,21,Positif,0.7096
4692,Pokhara,1776,I found Pokhara to be a bit too touristy for my taste. The streets were crowded and the prices were higher than expected.,synthetic_groq,True,Synthétique (Groq),121,23,False,False,0.9130434782608696,I found Pokhara to be a bit too touristy for my taste. The streets were crowded and the prices were higher than expected.,121,23,Neutre,0.0
4693,Pokhara,808,"Boating on Phewa Lake was a wonderful experience, with picturesque views of the surrounding mountains 🌊. I also enjoyed the walk up to the Buddha stupa.",synthetic_groq,True,Synthétique (Groq),152,26,True,False,0.9230769230769232,"Boating on Phewa Lake was a wonderful experience, with picturesque views of the surrounding mountains 🌊. I also enjoyed the walk up to the Buddha stupa.",152,26,Positif,0.8625
4694,Pokhara,2486,"The local culture in Pokhara is fascinating, with a mix of traditional and modern elements. I visited during a festival and it was amazing 🎉.",synthetic_groq,True,Synthétique (Groq),141,25,True,False,0.92,"The local culture in Pokhara is fascinating, with a mix of traditional and modern elements. I visited during a festival and it was amazing 🎉.",141,25,Positif,0.8885
4695,Pokhara,423,"I was disappointed with the paragliding experience in Pokhara, as the instructors seemed rushed and the equipment was old.",synthetic_groq,True,Synthétique (Groq),122,19,False,False,0.8421052631578947,"I was disappointed with the paragliding experience in Pokhara, as the instructors seemed rushed and the equipment was old.",122,19,Négatif,-0.4767
4696,Pokhara,247,"Pokhara has a lovely atmosphere, with a great balance of city life and natural beauty 🌸. However, the motorcycle rentals could be better maintained, and the traffic can be chaotic at times.",synthetic_groq,True,Synthétique (Groq),189,32,True,False,0.875,"Pokhara has a lovely atmosphere, with a great balance of city life and natural beauty 🌸. However, the motorcycle rentals could be better maintained, and the traffic can be chaotic at times.",189,32,Positif,0.9313
4697,Pokhara,842,"I loved Pokhara, the city life is so vibrant 🌟! Lakeside is amazing, with stunning Himalayan views and plenty of adventure activities like paragliding and boating 🚣.",synthetic_groq,True,Synthétique (Groq),165,27,True,False,0.925925925925926,"I loved Pokhara, the city life is so vibrant 🌟! Lakeside is amazing, with stunning Himalayan views and plenty of adventure activities like paragliding and boating 🚣.",165,27,Positif,0.9626
4698,Pokhara,2270,"Pokhara is a mixed bag, some areas are really beautiful while others are quite crowded and noisy. The local culture is interesting, but I found it a bit challenging to navigate.",synthetic_groq,True,Synthétique (Groq),177,31,False,False,0.9032258064516128,"Pokhara is a mixed bag, some areas are really beautiful while others are quite crowded and noisy. The local culture is interesting, but I found it a bit challenging to navigate.",177,31,Positif,0.5947
4699,Pokhara,2122,"Phewa Lake is breathtakingly beautiful 🌊, I spent hours boating and taking in the scenery. The surrounding mountains are just stunning 🏔️.",synthetic_groq,True,Synthétique (Groq),138,22,True,False,0.9545454545454546,"Phewa Lake is breathtakingly beautiful 🌊, I spent hours boating and taking in the scenery. The surrounding mountains are just stunning 🏔️.",138,22,Positif,0.7579
4700,Pokhara,2230,"I was disappointed with the city's infrastructure, it's still developing and can be quite frustrating at times. However, the natural beauty of Pokhara makes up for it.",synthetic_groq,True,Synthétique (Groq),167,27,False,False,0.9629629629629628,"I was disappointed with the city's infrastructure, it's still developing and can be quite frustrating at times. However, the natural beauty of Pokhara makes up for it.",167,27,Neutre,0.0018
4701,Pokhara,877,"I had an amazing time trying local food and drinks in Pokhara, the culture is so rich and diverse 🍴. The people are friendly and welcoming too 😊.",synthetic_groq,True,Synthétique (Groq),145,28,True,False,0.8928571428571429,"I had an amazing time trying local food and drinks in Pokhara, the culture is so rich and diverse 🍴. The people are friendly and welcoming too 😊.",145,28,Positif,0.9384
4702,Pokhara,506,"Pokhara is okay, I mean it's not bad but it's not amazing either. The paragliding was fun, but the rest of the activities were just average.",synthetic_groq,True,Synthétique (Groq),140,26,False,False,0.8076923076923077,"Pokhara is okay, I mean it's not bad but it's not amazing either. The paragliding was fun, but the rest of the activities were just average.",140,26,Positif,0.4053
4703,Pokhara,2213,"The traffic in Pokhara is chaotic and the roads can be quite dirty. However, the views of the Himalayas from the top of Sarangkot are just incredible 🏔️.",synthetic_groq,True,Synthétique (Groq),153,28,True,False,0.8214285714285714,"The traffic in Pokhara is chaotic and the roads can be quite dirty. However, the views of the Himalayas from the top of Sarangkot are just incredible 🏔️.",153,28,Négatif,-0.6801
4704,Pokhara,1513,"I was really looking forward to visiting Pokhara, but unfortunately, it didn't live up to my expectations. The city life is too crowded and noisy, and the boating on Phewa Lake was overpriced.",synthetic_groq,True,Synthétique (Groq),192,33,False,False,0.8787878787878788,"I was really looking forward to visiting Pokhara, but unfortunately, it didn't live up to my expectations. The city life is too crowded and noisy, and the boating on Phewa Lake was overpriced.",192,33,Négatif,-0.631
4705,Pokhara,1186,"I'm in love with Pokhara! The city life is so chill, and Phewa Lake is stunning 🌊. I enjoyed paragliding with breathtaking Himalayan views 🏔️.",synthetic_groq,True,Synthétique (Groq),142,25,True,False,0.92,"I'm in love with Pokhara! The city life is so chill, and Phewa Lake is stunning 🌊. I enjoyed paragliding with breathtaking Himalayan views 🏔️.",142,25,Positif,0.9245
4706,Pokhara,1555,"Pokhara is just okay, I guess. The lake is nice, but it's not that different from others I've seen. Boating was fun, though.",synthetic_groq,True,Synthétique (Groq),124,23,False,False,0.9565217391304348,"Pokhara is just okay, I guess. The lake is nice, but it's not that different from others I've seen. Boating was fun, though.",124,23,Positif,0.7783
4707,Pokhara,1339,I had an amazing time in Pokhara! The local culture is so rich and vibrant 🎉. I loved trying all the street food and shopping at the markets 🛍️.,synthetic_groq,True,Synthétique (Groq),144,29,True,False,0.8620689655172413,I had an amazing time in Pokhara! The local culture is so rich and vibrant 🎉. I loved trying all the street food and shopping at the markets 🛍️.,144,29,Positif,0.9536
4708,Pokhara,406,"The Himalayan views in Pokhara are truly spectacular, but the city itself is a bit disorganized. Still, it's a great base for outdoor activities.",synthetic_groq,True,Synthétique (Groq),145,24,False,False,0.9166666666666666,"The Himalayan views in Pokhara are truly spectacular, but the city itself is a bit disorganized. Still, it's a great base for outdoor activities.",145,24,Positif,0.7003
4709,Pokhara,2276,"I was really looking forward to visiting Pokhara, but unfortunately, it didn't live up to my expectations. The lake was crowded and dirty.",synthetic_groq,True,Synthétique (Groq),138,23,False,False,0.9130434782608696,"I was really looking forward to visiting Pokhara, but unfortunately, it didn't live up to my expectations. The lake was crowded and dirty.",138,23,Négatif,-0.7876
4710,Pokhara,1112,"Pokhara has a great laid-back atmosphere, perfect for relaxing and taking in the views 🌴. I enjoyed walking around the lake and trying all the restaurants.",synthetic_groq,True,Synthétique (Groq),155,26,True,False,0.8846153846153846,"Pokhara has a great laid-back atmosphere, perfect for relaxing and taking in the views 🌴. I enjoyed walking around the lake and trying all the restaurants.",155,26,Positif,0.936
4711,Pokhara,2454,"I'm mixed about Pokhara - the paragliding was incredible, but the rest of the city felt a bit touristy. Still, the local people were really friendly.",synthetic_groq,True,Synthétique (Groq),149,26,False,False,0.8846153846153846,"I'm mixed about Pokhara - the paragliding was incredible, but the rest of the city felt a bit touristy. Still, the local people were really friendly.",149,26,Positif,0.6946
4712,Pokhara,1750,"Pokhara is a must-visit destination! The combination of natural beauty, outdoor activities, and local culture is unbeatable 🏞️💛. I'll definitely be back!",synthetic_groq,True,Synthétique (Groq),153,22,True,False,0.9545454545454546,"Pokhara is a must-visit destination! The combination of natural beauty, outdoor activities, and local culture is unbeatable 🏞️💛. I'll definitely be back!",153,22,Positif,0.8619
4713,Pokhara,1851,"I'm in love with Pokhara's lakeside, it's so serene 🌊💛. The Himalayan views are breathtaking, perfect spot for boating and relaxation.",synthetic_groq,True,Synthétique (Groq),134,21,True,False,1.0,"I'm in love with Pokhara's lakeside, it's so serene 🌊💛. The Himalayan views are breathtaking, perfect spot for boating and relaxation.",134,21,Positif,0.9594
4714,Pokhara,1162,"Pokhara's city life is bustling, but I found the traffic a bit overwhelming. Still, the local culture is rich and fascinating.",synthetic_groq,True,Synthétique (Groq),126,21,False,False,0.9047619047619048,"Pokhara's city life is bustling, but I found the traffic a bit overwhelming. Still, the local culture is rich and fascinating.",126,21,Positif,0.8922
4715,Pokhara,522,"Just tried paragliding over Phewa Lake and it was exhilarating 🎉🌟! The views of the Himalayas were stunning, a must-try experience.",synthetic_groq,True,Synthétique (Groq),131,21,True,False,0.9523809523809524,"Just tried paragliding over Phewa Lake and it was exhilarating 🎉🌟! The views of the Himalayas were stunning, a must-try experience.",131,21,Positif,0.68
4716,Pokhara,2080,"The local food in Pokhara is delicious, but I found the prices a bit steep. Overall, it's a great place to experience Nepali cuisine.",synthetic_groq,True,Synthétique (Groq),133,24,False,False,0.9166666666666666,"The local food in Pokhara is delicious, but I found the prices a bit steep. Overall, it's a great place to experience Nepali cuisine.",133,24,Positif,0.8402
4717,Pokhara,2019,"I was disappointed with the boating experience on Phewa Lake, the boats were old and not well-maintained. However, the scenery was beautiful.",synthetic_groq,True,Synthétique (Groq),141,22,False,False,0.8636363636363636,"I was disappointed with the boating experience on Phewa Lake, the boats were old and not well-maintained. However, the scenery was beautiful.",141,22,Positif,0.2023
4718,Pokhara,2035,Pokhara's lakeside is perfect for a romantic evening stroll 🌃💕. The views of the Himalayas at sunset are unforgettable.,synthetic_groq,True,Synthétique (Groq),119,19,True,False,0.9473684210526316,Pokhara's lakeside is perfect for a romantic evening stroll 🌃💕. The views of the Himalayas at sunset are unforgettable.,119,19,Positif,0.7506
4719,Pokhara,560,"I'm having a mixed experience in Pokhara, the scenery is beautiful but the tourist infrastructure is lacking. Still, the people are friendly and welcoming.",synthetic_groq,True,Synthétique (Groq),155,24,False,False,0.875,"I'm having a mixed experience in Pokhara, the scenery is beautiful but the tourist infrastructure is lacking. Still, the people are friendly and welcoming.",155,24,Positif,0.891
4720,Pokhara,2241,"The paragliding experience in Pokhara was terrifying, not for the faint of heart 🎈. However, the views were incredible and I'd recommend it to adventure-seekers.",synthetic_groq,True,Synthétique (Groq),161,25,True,False,0.92,"The paragliding experience in Pokhara was terrifying, not for the faint of heart 🎈. However, the views were incredible and I'd recommend it to adventure-seekers.",161,25,Négatif,-0.296
4721,Pokhara,2031,"I loved Pokhara, the city life is so relaxed 🌊. Phewa Lake is stunning, with amazing Himalayan views 🏔️.",synthetic_groq,True,Synthétique (Groq),104,19,True,False,0.9473684210526316,"I loved Pokhara, the city life is so relaxed 🌊. Phewa Lake is stunning, with amazing Himalayan views 🏔️.",104,19,Positif,0.9373
4722,Pokhara,1494,"The paragliding experience was a highlight, breathtaking views 🎉. However, the city can be a bit crowded.",synthetic_groq,True,Synthétique (Groq),105,17,True,False,0.8823529411764706,"The paragliding experience was a highlight, breathtaking views 🎉. However, the city can be a bit crowded.",105,17,Positif,0.6597
4723,Pokhara,686,"Always enjoyed the scenic beauty of Pokhara, it's a beautiful place to visit 🌸.",synthetic_groq,True,Synthétique (Groq),79,14,True,False,1.0,"Always enjoyed the scenic beauty of Pokhara, it's a beautiful place to visit 🌸.",79,14,Positif,0.9001
4724,Pokhara,2237,"I found the boating on Phewa Lake to be overpriced, but the local culture is fascinating.",synthetic_groq,True,Synthétique (Groq),89,16,False,False,0.9375,"I found the boating on Phewa Lake to be overpriced, but the local culture is fascinating.",89,16,Positif,0.6956
4725,Pokhara,272,"The Himalayan views from Pokhara are incredible, a must-see for any traveler 🏞️👍.",synthetic_groq,True,Synthétique (Groq),81,13,True,False,1.0,"The Himalayan views from Pokhara are incredible, a must-see for any traveler 🏞️👍.",81,13,Neutre,0.0
4726,Pokhara,620,"Unfortunately, the city's infrastructure is underdeveloped, making it hard to get around.",synthetic_groq,True,Synthétique (Groq),89,12,False,False,1.0,"Unfortunately, the city's infrastructure is underdeveloped, making it hard to get around.",89,12,Négatif,-0.4215
4727,Pokhara,1852,"I had a mixed experience in Pokhara, the scenery is nice, but the food options are limited 🤔.",synthetic_groq,True,Synthétique (Groq),93,18,False,False,0.9444444444444444,"I had a mixed experience in Pokhara, the scenery is nice, but the food options are limited 🤔.",93,18,Négatif,-0.1154
4728,Pokhara,1888,"Pokhara is a lovely hill station, I enjoyed the peaceful atmosphere and friendly locals 😊👌.",synthetic_groq,True,Synthétique (Groq),91,15,True,False,1.0,"Pokhara is a lovely hill station, I enjoyed the peaceful atmosphere and friendly locals 😊👌.",91,15,Positif,0.926
4729,Pokhara,346,"I loved Pokhara's lakeside area, it's so vibrant and full of life 🌟! The food options are amazing, from Indian to Chinese, and the views of Phewa Lake are stunning 🌊.",synthetic_groq,True,Synthétique (Groq),166,31,True,False,0.8709677419354839,"I loved Pokhara's lakeside area, it's so vibrant and full of life 🌟! The food options are amazing, from Indian to Chinese, and the views of Phewa Lake are stunning 🌊.",166,31,Positif,0.9428
4730,Pokhara,2482,"The Himalayan views in Pokhara are breathtaking, a must-see for any nature lover 🏔️. I felt so at peace surrounded by such beauty.",synthetic_groq,True,Synthétique (Groq),130,23,True,False,1.0,"The Himalayan views in Pokhara are breathtaking, a must-see for any nature lover 🏔️. I felt so at peace surrounded by such beauty.",130,23,Positif,0.9369
4731,Pokhara,2449,"I was looking forward to paragliding, but the experience was overpriced and the instructors seemed rushed. Not worth the money, unfortunately.",synthetic_groq,True,Synthétique (Groq),142,21,False,False,0.8571428571428571,"I was looking forward to paragliding, but the experience was overpriced and the instructors seemed rushed. Not worth the money, unfortunately.",142,21,Négatif,-0.6248
4732,Pokhara,200,Boating on Phewa Lake was a highlight of my trip 🚣‍♀️. The scenery is gorgeous and it's a great way to relax and unwind.,synthetic_groq,True,Synthétique (Groq),120,24,True,False,0.9166666666666666,Boating on Phewa Lake was a highlight of my trip 🚣‍♀️. The scenery is gorgeous and it's a great way to relax and unwind.,120,24,Positif,0.9246
